year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade
2015,Bryce Hager,Bryce,Hager,ILB,6,1.0000,73.0000,234,0.0000,0.0000,4.6000,0.0000,0.0000,4.3600,7.1500,35.0000,117,26,0,Baylor,,0,0,0,5.1
2015,Rannell Hall,Rannell,Hall,WR,6,0.0000,72.0000,198,0.0000,0.0000,4.6000,0.0000,0.0000,4.1500,6.8600,41.0000,132,16,0,Central Florida,,0,0,0,5.2
2015,Connor Halliday,Connor,Halliday,QB,6,3.0000,75.0000,196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Washington St.,,0,0,0,5.1
2015,Chad Hamilton,Chad,Hamilton,C,6,2.0000,74.0000,292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Coastal Carolina,,0,0,0,5.2
2015,Marcus Hardison,Marcus,Hardison,DE,6,3.0000,75.0000,307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,27,0,Arizona State,,0,0,0,5.6
2015,Justin Hardy,Justin,Hardy,WR,5,10.0000,70.0000,192,0.0000,0.0000,4.5600,0.0000,0.0000,4.2100,6.6300,36.5000,114,11,0,East Carolina,,0,0,0,5.4
2015,Eli Harold,Eli,Harold,OLB,6,3.0000,75.0000,247,0.0000,0.0000,4.6000,0.0000,0.0000,4.1600,7.0700,35.0000,123,0,0,Virginia,,0,0,0,5.9
2015,Josh Harper,Josh,Harper,WR,6,1.0000,73.0000,191,0.0000,0.0000,4.6400,0.0000,0.0000,4.3600,7.1500,32.0000,108,13,0,Fresno St.,,0,0,0,5.4
2015,Anthony Harris,Anthony,Harris,SS,6,1.0000,73.0000,183,0.0000,0.0000,4.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Virginia,,0,0,0,5.6
2015,Jarvis Harrison,Jarvis,Harrison,OG,6,4.0000,76.0000,330,0.0000,0.0000,5.1900,0.0000,0.0000,4.6200,7.5100,29.5000,102,26,0,Texas A&M,,0,0,0,5.7
2015,Bobby Hart,Bobby,Hart,OG,6,5.0000,77.0000,329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Florida St.,,0,0,0,5.1
2015,Dee Hart,Dee,Hart,RB,5,7.0000,67.0000,199,0.0000,0.0000,4.8000,0.0000,0.0000,4.3800,7.2000,33.0000,113,0,0,Colorado St.,,0,0,0,5.0
2015,Rob Havenstein,Rob,Havenstein,OT,6,7.0000,79.0000,321,0.0000,0.0000,5.4600,0.0000,0.0000,4.8700,8.2800,28.5000,96,16,0,Wisconsin,,0,0,0,5.8
2015,Braylon Heard,Braylon,Heard,RB,5,10.0000,70.0000,198,0.0000,0.0000,4.6300,0.0000,0.0000,4.4000,7.1900,30.5000,116,19,0,Kentucky,,0,0,0,5.3
2015,Ben Heeney,Ben,Heeney,ILB,6,0.0000,72.0000,231,0.0000,0.0000,4.5900,0.0000,0.0000,4.0000,6.6800,33.5000,120,19,0,Kansas,,0,0,0,5.2
2015,Amarlo Herrera,Amarlo,Herrera,ILB,6,1.0000,73.0000,244,0.0000,0.0000,4.8300,0.0000,0.0000,4.2700,7.3500,32.0000,111,23,0,Georgia,,0,0,0,5.1
2015,Jeff Heuerman,Jeff,Heuerman,TE,6,5.0000,77.0000,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,Ohio St.,,0,0,0,5.4
2015,Sean Hickey,Sean,Hickey,OT,6,5.0000,77.0000,309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,35,0,Syracuse,,0,0,0,5.2
2015,Jordan Hicks,Jordan,Hicks,OLB,6,1.0000,73.0000,236,0.0000,0.0000,4.6800,0.0000,0.0000,4.1500,6.7800,38.0000,124,20,0,Texas,,0,0,0,5.4
2015,Troy Hill,Troy,Hill,CB,5,10.0000,70.0000,182,0.0000,0.0000,4.5500,0.0000,0.0000,4.2100,6.8100,32.5000,120,0,0,Oregon,,0,0,0,5.4
2015,Kenny Hilliard,Kenny,Hilliard,RB,6,0.0000,72.0000,226,0.0000,0.0000,4.8300,0.0000,0.0000,4.4000,7.1700,27.0000,111,0,0,LSU,,0,0,0,4.8
2015,Zack Hodges,Zack,Hodges,OLB,6,2.0000,74.0000,250,0.0000,0.0000,4.6800,0.0000,0.0000,4.6500,0.0000,33.5000,125,0,0,Harvard,,0,0,0,5.2
2015,Gerod Holliman,Gerod,Holliman,FS,6,0.0000,72.0000,218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17,0,Louisville,,0,0,0,5.5
2015,Mike Hull,Mike,Hull,OLB,6,0.0000,72.0000,237,0.0000,0.0000,4.6800,0.0000,0.0000,4.1500,6.9900,0.0000,0,31,0,Penn St.,,0,0,0,5.2
2015,D.J. Humphries,D.J.,Humphries,OT,6,5.0000,77.0000,307,0.0000,0.0000,5.1200,0.0000,0.0000,4.6400,7.8700,31.0000,104,26,0,Florida,,0,0,0,5.8
2015,Brett Hundley,Brett,Hundley,QB,6,3.0000,75.0000,226,0.0000,0.0000,4.6300,0.0000,0.0000,3.9800,6.9300,36.0000,120,0,0,UCLA,,0,0,0,5.5
2015,Danielle Hunter,Danielle,Hunter,DE,6,5.0000,77.0000,252,0.0000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0,25,0,LSU,,0,0,0,5.7
2015,Martin Ifedi,Martin,Ifedi,DE,6,3.0000,75.0000,275,0.0000,0.0000,4.8800,0.0000,0.0000,4.5800,7.3900,31.0000,111,16,0,Memphis,,0,0,0,5.0
2015,Joey Iosefa,Joey,Iosefa,RB,6,0.0000,72.0000,247,0.0000,0.0000,5.0200,0.0000,0.0000,4.3300,7.2400,31.5000,110,30,0,Hawaii,,0,0,0,4.8
2015,Tre' Jackson,Tre',Jackson,OG,6,4.0000,76.0000,330,0.0000,0.0000,5.5200,0.0000,0.0000,0.0000,0.0000,25.0000,96,0,0,Florida St.,,0,0,0,5.7
2015,Jesse James,Jesse,James,TE,6,7.0000,79.0000,261,0.0000,0.0000,4.8300,0.0000,0.0000,4.5000,0.0000,37.5000,121,26,0,Penn St.,,0,0,0,5.1
2015,Grady Jarrett,Grady,Jarrett,NT,6,1.0000,73.0000,304,0.0000,0.0000,5.0600,0.0000,0.0000,4.5600,7.3700,31.0000,112,30,0,Clemson,,0,0,0,5.8
2015,Kyshoen Jarrett,Kyshoen,Jarrett,SS,5,10.0000,70.0000,200,0.0000,0.0000,4.5700,0.0000,0.0000,4.4000,6.9500,33.0000,109,21,0,Virginia Tech,,0,0,0,5.2
2015,Anthony Jefferson,Anthony,Jefferson,CB,6,1.0000,73.0000,198,0.0000,0.0000,4.7200,0.0000,0.0000,4.1500,7.1800,33.5000,116,15,0,UCLA,,0,0,0,4.9
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3
2015,Duke Johnson,Duke,Johnson,RB,5,9.0000,69.0000,207,0.0000,0.0000,4.5400,0.0000,0.0000,0.0000,0.0000,33.5000,121,0,0,Miami,,0,0,0,5.9
2015,Gus Johnson,Gus,Johnson,RB,5,10.0000,70.0000,215,0.0000,0.0000,4.7000,0.0000,0.0000,4.1300,7.0900,36.5000,120,26,0,Stephen F. Austin,,0,0,0,4.9
2015,Kevin Johnson,Kevin,Johnson,CB,6,0.0000,72.0000,188,0.0000,0.0000,4.5200,0.0000,0.0000,3.8900,6.7900,41.5000,130,0,0,Wake Forest,,0,0,0,5.9
2015,Will Johnson,Will,Johnson,P,6,2.0000,74.0000,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas St.,,0,0,0,0.0
2015,Byron Jones,Byron,Jones,CB,6,1.0000,73.0000,199,0.0000,0.0000,0.0000,0.0000,0.0000,3.9400,6.7800,44.5000,147,0,0,Connecticut,,0,0,0,5.3
2015,Christion Jones,Christion,Jones,WR,5,10.0000,70.0000,182,0.0000,0.0000,4.6300,0.0000,0.0000,4.1900,6.9100,32.5000,119,8,0,Alabama,,0,0,0,0.0
2015,Matt Jones,Matt,Jones,RB,6,2.0000,74.0000,231,0.0000,0.0000,4.6100,0.0000,0.0000,4.2000,0.0000,31.5000,112,20,0,Florida,,0,0,0,5.3
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4
2015,Eric Kendricks,Eric,Kendricks,ILB,6,0.0000,72.0000,232,0.0000,0.0000,4.6100,0.0000,0.0000,0.0000,0.0000,38.0000,124,19,0,UCLA,,0,0,0,5.8
2015,Hau'oli Kikaha,Hau'oli,Kikaha,OLB,6,2.0000,74.0000,253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Washington,,0,0,0,5.8
2015,Arie Kouandjio,Arie,Kouandjio,OG,6,5.0000,77.0000,310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Alabama,,0,0,0,5.3
2015,Ben Koyack,Ben,Koyack,TE,6,5.0000,77.0000,255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Notre Dame,,0,0,0,5.4
2015,Tyler Kroft,Tyler,Kroft,TE,6,5.0000,77.0000,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17,0,Rutgers,,0,0,0,5.4
2015,Josh Lambo,Josh,Lambo,K,6,0.0000,72.0000,216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas A&M,,0,0,0,0.0
2015,Jeremy Langford,Jeremy,Langford,RB,6,0.0000,72.0000,208,0.0000,0.0000,4.4200,0.0000,0.0000,4.3200,7.2200,34.5000,118,0,0,Michigan St.,,0,0,0,5.3
2015,Dezmin Lewis,Dezmin,Lewis,WR,6,4.0000,76.0000,214,0.0000,0.0000,4.5800,0.0000,0.0000,4.2800,7.1100,33.5000,119,16,0,Central Arkansas,,0,0,0,5.3
2015,Tony Lippett,Tony,Lippett,WR,6,2.0000,74.0000,192,0.0000,0.0000,4.6100,0.0000,0.0000,4.1300,6.9200,36.0000,114,10,0,Michigan St.,,0,0,0,5.4
2015,Tyler Lockett,Tyler,Lockett,WR,5,10.0000,70.0000,182,0.0000,0.0000,4.4000,0.0000,0.0000,4.0700,6.8900,35.5000,121,0,0,Kansas St.,,0,0,0,5.5
2015,Deon Long,Deon,Long,WR,6,0.0000,72.0000,192,0.0000,0.0000,4.5100,0.0000,0.0000,4.2700,6.9800,34.0000,120,12,0,Maryland,,0,0,0,5.1
2015,Kyle Loomis,Kyle,Loomis,P,6,2.0000,74.0000,221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Portland St.,,0,0,0,5.3
2015,Derrick Lott,Derrick,Lott,DT,6,4.0000,76.0000,314,0.0000,0.0000,4.9900,0.0000,0.0000,4.4400,7.3000,26.5000,106,30,0,Tennessee-Chattanooga,,0,0,0,5.3
2015,Jerry Lovelocke,Jerry,Lovelocke,QB,6,4.0000,76.0000,248,0.0000,0.0000,4.9900,0.0000,0.0000,4.5100,7.3000,31.5000,113,0,0,Prairie View A&M,,0,0,0,0.0
2015,Donatella Luckett,Donatella,Luckett,WR,6,0.0000,72.0000,211,0.0000,0.0000,4.6500,0.0000,0.0000,4.5000,7.5100,34.0000,118,17,0,Harding,,0,0,0,5.2
2015,Terrence Magee,Terrence,Magee,RB,5,8.0000,68.0000,213,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,7.5200,37.0000,115,22,0,LSU,,0,0,0,5.2
2015,Craig Mager,Craig,Mager,CB,5,11.0000,71.0000,201,0.0000,0.0000,4.4400,0.0000,0.0000,4.0700,6.8300,38.0000,130,17,0,Texas St.,,0,0,0,5.4
2015,Greg Mancz,Greg,Mancz,C,6,4.0000,76.0000,301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Toledo,,0,0,0,5.4
2015,Sean Mannion,Sean,Mannion,QB,6,6.0000,78.0000,229,0.0000,0.0000,5.1400,0.0000,0.0000,4.3900,7.2900,31.0000,105,0,0,Oregon St.,,0,0,0,5.3
2015,Justin Manton,Justin,Manton,K,6,3.0000,75.0000,196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Louisiana-Monroe,,0,0,0,4.8
2015,Marcus Mariota,Marcus,Mariota,QB,6,4.0000,76.0000,222,0.0000,0.0000,4.5200,0.0000,0.0000,4.1100,6.8700,36.0000,121,0,0,Oregon,,0,0,0,6.4
2015,Dean Marlowe,Dean,Marlowe,FS,6,1.0000,73.0000,203,0.0000,0.0000,4.5800,0.0000,0.0000,4.1800,7.0000,33.5000,114,16,0,James Madison,,0,0,0,4.9
2015,Ali Marpet,Ali,Marpet,C,6,4.0000,76.0000,307,0.0000,0.0000,4.9800,0.0000,0.0000,4.4700,7.3300,30.5000,108,30,0,Hobart & William Smith,,0,0,0,5.4
2015,Nick Marshall,Nick,Marshall,QB,6,1.0000,73.0000,207,0.0000,0.0000,4.5400,0.0000,0.0000,4.1500,6.9600,37.5000,124,12,0,Auburn,,0,0,0,5.2
2015,Josue Matias,Josue,Matias,OG,6,5.0000,77.0000,309,0.0000,0.0000,5.5200,0.0000,0.0000,5.1200,8.1900,17.5000,84,0,0,Florida St.,,0,0,0,5.5
2015,Lorenzo Mauldin,Lorenzo,Mauldin,OLB,6,4.0000,76.0000,259,0.0000,0.0000,4.8500,0.0000,0.0000,4.5800,7.4700,32.0000,112,23,0,Louisville,,0,0,0,5.7
2015,Vince Mayle,Vince,Mayle,WR,6,2.0000,74.0000,224,0.0000,0.0000,4.6700,0.0000,0.0000,4.1300,6.9300,35.5000,117,0,0,Washington St.,,0,0,0,5.6
2015,Joey Mbu,Joey,Mbu,DT,6,3.0000,75.0000,313,0.0000,0.0000,5.5400,0.0000,0.0000,5.0100,8.2000,22.5000,97,0,0,Houston,,0,0,0,5.2
2015,Tre McBride,Tre,McBride,WR,6,0.0000,72.0000,210,0.0000,0.0000,4.4100,0.0000,0.0000,4.0800,6.9600,38.0000,122,16,0,William & Mary,,0,0,0,5.3
2015,Bobby McCain,Bobby,McCain,CB,5,9.0000,69.0000,195,0.0000,0.0000,4.5100,0.0000,0.0000,3.8200,6.8000,36.0000,130,17,0,Memphis,,0,0,0,5.3
2015,Ellis McCarthy,Ellis,McCarthy,DT,6,5.0000,77.0000,338,0.0000,0.0000,5.2100,0.0000,0.0000,5.0700,8.1600,32.0000,109,24,0,UCLA,,0,0,0,5.0
2015,Tevin McDonald,Tevin,McDonald,FS,5,11.0000,71.0000,195,0.0000,0.0000,4.6300,0.0000,0.0000,4.2600,7.0100,33.0000,112,19,0,Eastern Washington,,0,0,0,5.2
2015,Benardrick McKinney,Benardrick,McKinney,ILB,6,4.0000,76.0000,246,0.0000,0.0000,4.6600,0.0000,0.0000,4.2700,7.2100,40.5000,121,16,0,Mississippi St.,,0,0,0,6.0
2015,Darrian Miller,Darrian,Miller,OG,6,5.0000,77.0000,307,0.0000,0.0000,5.5100,0.0000,0.0000,4.8700,7.9100,25.0000,97,0,0,Kentucky,,0,0,0,5.2
2015,John Miller,John,Miller,OG,6,2.0000,74.0000,303,0.0000,0.0000,5.3300,0.0000,0.0000,4.7500,8.2000,27.0000,104,29,0,Louisville,,0,0,0,5.5
2015,Ty Montgomery,Ty,Montgomery,WR,6,0.0000,72.0000,221,0.0000,0.0000,4.5500,0.0000,0.0000,4.2100,6.9700,40.5000,121,0,0,Stanford,,0,0,0,5.6
2015,Mitch Morse,Mitch,Morse,OG,6,5.0000,77.0000,305,0.0000,0.0000,5.1400,0.0000,0.0000,4.5000,7.6000,31.0000,112,36,0,Missouri,,0,0,0,5.2
2015,Keith Mumphery,Keith,Mumphery,WR,6,0.0000,72.0000,215,0.0000,0.0000,4.5400,0.0000,0.0000,4.2500,7.0700,32.5000,121,0,0,Michigan St.,,0,0,0,4.8
2015,Marcus Murphy,Marcus,Murphy,RB,5,8.0000,68.0000,193,0.0000,0.0000,4.6100,0.0000,0.0000,4.4000,0.0000,29.0000,109,11,0,Missouri,,0,0,0,5.3
2015,Robert Myers,Robert,Myers,OG,6,5.0000,77.0000,326,0.0000,0.0000,5.4400,0.0000,0.0000,4.9100,8.1000,27.5000,94,0,0,Tennessee St.,,0,0,0,5.2
2015,J.J. Nelson,J.J.,Nelson,WR,5,10.0000,70.0000,156,0.0000,0.0000,4.2800,0.0000,0.0000,4.1500,7.0200,36.0000,127,0,0,UAB,,0,0,0,4.9
2015,Steven Nelson,Steven,Nelson,CB,5,10.0000,70.0000,197,0.0000,0.0000,4.4900,0.0000,0.0000,4.0700,6.8800,34.5000,115,19,0,Oregon St.,,0,0,0,5.4
2015,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,DT,6,2.0000,74.0000,307,0.0000,0.0000,5.0200,0.0000,0.0000,4.6900,7.6700,34.0000,114,26,0,Southern Miss,,0,0,0,5.1
2015,Mark Nzeocha,Mark,Nzeocha,OLB,6,2.0000,74.0000,232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,24,0,Wyoming,,0,0,0,5.1
2015,Nick O'Leary,Nick,O'Leary,TE,6,3.0000,75.0000,252,0.0000,0.0000,4.9300,0.0000,0.0000,4.5000,0.0000,30.5000,110,21,0,Florida St.,,0,0,0,5.4
2015,Owamagbe Odighizuwa,Owamagbe,Odighizuwa,DE,6,3.0000,75.0000,267,0.0000,0.0000,4.6200,0.0000,0.0000,4.1900,7.3600,39.0000,127,25,0,UCLA,,0,0,0,5.7
2015,Cedric Ogbuehi,Cedric,Ogbuehi,OT,6,5.0000,77.0000,306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Texas A&M,,0,0,0,5.9
2015,Nate Orchard,Nate,Orchard,DE,6,3.0000,75.0000,250,0.0000,0.0000,4.8000,0.0000,0.0000,4.4300,7.2800,31.5000,115,0,0,Utah,,0,0,0,5.8
2015,Leon Orr,Leon,Orr,DT,6,5.0000,77.0000,323,0.0000,0.0000,5.1600,0.0000,0.0000,4.9000,8.2600,28.0000,100,0,0,Florida,,0,0,0,5.3
2015,Trevor Pardula,Trevor,Pardula,P,6,4.0000,76.0000,227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Kansas,,0,0,0,0.0
2015,DeVante Parker,DeVante,Parker,WR,6,3.0000,75.0000,209,0.0000,0.0000,4.4500,0.0000,0.0000,0.0000,0.0000,36.5000,125,17,0,Louisville,,0,0,0,6.2
2015,David Parry,David,Parry,NT,6,1.0000,73.0000,308,0.0000,0.0000,5.3800,0.0000,0.0000,0.0000,0.0000,29.0000,103,34,0,Stanford,,0,0,0,5.4
2015,Andrus Peat,Andrus,Peat,OT,6,7.0000,79.0000,313,0.0000,0.0000,5.1800,0.0000,0.0000,4.6200,8.0100,31.0000,105,0,0,Stanford,,0,0,0,6.2
2015,Breshad Perriman,Breshad,Perriman,WR,6,2.0000,74.0000,212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Central Florida,,0,0,0,5.8
2015,Denzel Perryman,Denzel,Perryman,ILB,5,11.0000,71.0000,236,0.0000,0.0000,4.7800,0.0000,0.0000,0.0000,0.0000,32.0000,113,27,0,Miami,,0,0,0,5.7
2015,Garry Peters,Garry,Peters,CB,6,0.0000,72.0000,191,0.0000,0.0000,4.6100,0.0000,0.0000,4.0000,6.8000,32.5000,119,7,0,Clemson,,0,0,0,5.3
2015,Marcus Peters,Marcus,Peters,CB,6,0.0000,72.0000,197,0.0000,0.0000,4.5300,0.0000,0.0000,4.0800,7.0800,37.5000,121,17,0,Washington,,0,0,0,5.8
2015,Bryce Petty,Bryce,Petty,QB,6,3.0000,75.0000,230,0.0000,0.0000,4.8700,0.0000,0.0000,4.1300,6.9100,34.0000,121,0,0,Baylor,,0,0,0,5.3
2015,Jordan Phillips,Jordan,Phillips,NT,6,5.0000,77.0000,329,0.0000,0.0000,5.1700,0.0000,0.0000,4.6800,7.8800,30.0000,105,28,0,Oklahoma,,0,0,0,6.2
2015,Darius Philon,Darius,Philon,DT,6,1.0000,73.0000,298,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,8.0000,31.0000,107,26,0,Arkansas,,0,0,0,5.4
2015,Bradley Pinion,Bradley,Pinion,P,6,5.0000,77.0000,229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Clemson,,0,0,0,5.0
2015,Terry Poole,Terry,Poole,OG,6,5.0000,77.0000,307,0.0000,0.0000,5.0900,0.0000,0.0000,4.6600,7.9000,31.0000,113,25,0,San Diego St.,,0,0,0,5.0
2015,Jeremiah Poutasi,Jeremiah,Poutasi,OG,6,5.0000,77.0000,335,0.0000,0.0000,5.3200,0.0000,0.0000,4.8900,8.0900,26.5000,95,26,0,Utah,,0,0,0,5.4
2015,Cody Prewitt,Cody,Prewitt,FS,6,2.0000,74.0000,208,0.0000,0.0000,4.6000,0.0000,0.0000,4.2300,7.1200,35.0000,125,11,0,Mississippi,,0,0,0,5.3
2015,MyCole Pruitt,MyCole,Pruitt,TE,6,2.0000,74.0000,251,0.0000,0.0000,4.5800,0.0000,0.0000,4.3700,0.0000,38.0000,118,17,0,Southern Illinois,,0,0,0,5.0
2015,Hayes Pullard,Hayes,Pullard,ILB,6,0.0000,72.0000,240,0.0000,0.0000,4.7800,0.0000,0.0000,4.3900,7.0700,31.0000,110,19,0,USC,,0,0,0,5.4
2015,Damarious Randall,Damarious,Randall,FS,5,11.0000,71.0000,196,0.0000,0.0000,4.4600,0.0000,0.0000,4.0700,6.8300,38.0000,120,14,0,Arizona State,,0,0,0,5.4
2015,Thomas Rawls,Thomas,Rawls,RB,5,9.0000,69.0000,215,0.0000,0.0000,4.6500,0.0000,0.0000,0.0000,0.0000,35.5000,116,15,0,Central Michigan,,0,0,0,5.5
2015,Shane Ray,Shane,Ray,DE,6,3.0000,75.0000,245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,21,0,Missouri,,0,0,0,6.8
2015,Cedric Reed,Cedric,Reed,DE,6,5.0000,77.0000,269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0,Texas,,0,0,0,5.2
2015,Jordan Richards,Jordan,Richards,SS,5,11.0000,71.0000,211,0.0000,0.0000,4.6500,0.0000,0.0000,4.2200,6.7400,32.0000,111,13,0,Stanford,,0,0,0,5.2
2015,Bobby Richardson,Bobby,Richardson,DT,6,3.0000,75.0000,283,0.0000,0.0000,5.1600,0.0000,0.0000,4.4100,7.5700,32.5000,106,0,0,Indiana,,0,0,0,5.6
2015,Jared Roberts,Jared,Roberts,K,6,1.0000,73.0000,210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Colorado St.,,0,0,0,4.8
2015,Corey Robinson,Corey,Robinson,OT,6,7.0000,79.0000,324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,28,0,South Carolina,,0,0,0,5.3
2015,Edmond Robinson,Edmond,Robinson,OLB,6,3.0000,75.0000,245,0.0000,0.0000,4.6100,0.0000,0.0000,4.3800,7.4900,37.0000,121,20,0,Newberry,,0,0,0,4.8
2015,Josh Robinson,Josh,Robinson,RB,5,8.0000,68.0000,217,0.0000,0.0000,4.7000,0.0000,0.0000,0.0000,0.0000,32.0000,113,21,0,Mississippi St.,,0,0,0,5.2
2015,Quinten Rollins,Quinten,Rollins,CB,5,11.0000,71.0000,195,0.0000,0.0000,4.5700,0.0000,0.0000,4.2800,7.1000,36.5000,122,14,0,Miami (OH),,0,0,0,5.8
2015,Spencer Roth,Spencer,Roth,P,6,4.0000,76.0000,227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Baylor,,0,0,0,5.1
2015,Eric Rowe,Eric,Rowe,FS,6,1.0000,73.0000,205,0.0000,0.0000,4.4500,0.0000,0.0000,3.9700,6.7000,39.0000,125,19,0,Utah,,0,0,0,5.4
2015,Ezell Ruffin,Ezell,Ruffin,WR,6,0.0000,72.0000,218,0.0000,0.0000,4.6800,0.0000,0.0000,4.5800,7.3500,27.5000,110,17,0,San Diego St.,,0,0,0,4.8
2015,Ryan Russell,Ryan,Russell,DE,6,4.0000,76.0000,269,0.0000,0.0000,4.7500,0.0000,0.0000,4.4700,7.2500,32.5000,119,25,0,Purdue,,0,0,0,5.0
2015,Jake Ryan,Jake,Ryan,OLB,6,2.0000,74.0000,240,0.0000,0.0000,4.6500,0.0000,0.0000,4.2000,7.1100,34.5000,120,20,0,Michigan,,0,0,0,5.3
2015,Ty Sambrailo,Ty,Sambrailo,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3600,0.0000,0.0000,4.5800,7.5400,29.0000,97,23,0,Colorado St.,,0,0,0,5.6
2015,James Sample,James,Sample,SS,6,2.0000,74.0000,209,0.0000,0.0000,4.5600,0.0000,0.0000,0.0000,7.0400,32.5000,123,0,0,Louisville,,0,0,0,5.2
2015,Wes Saxton,Wes,Saxton,TE,6,3.0000,75.0000,248,0.0000,0.0000,4.6500,0.0000,0.0000,4.4900,0.0000,36.0000,119,0,0,South Alabama,,0,0,0,5.2
2015,Brandon Scherff,Brandon,Scherff,OG,6,5.0000,77.0000,319,0.0000,0.0000,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Iowa,,0,0,0,6.4
2015,Ross Scheuerman,Ross,Scheuerman,RB,6,0.0000,72.0000,204,0.0000,0.0000,4.6200,0.0000,0.0000,4.1100,7.0800,33.0000,121,15,0,Lafayette,,0,0,0,5.0
2015,Josh Shaw,Josh,Shaw,CB,6,0.0000,72.0000,201,0.0000,0.0000,4.4400,0.0000,0.0000,4.1200,7.0100,37.5000,130,26,0,USC,,0,0,0,5.4
2015,Adam Shead,Adam,Shead,OG,6,4.0000,76.0000,338,0.0000,0.0000,5.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,Oklahoma,,0,0,0,5.1
2015,Danny Shelton,Danny,Shelton,NT,6,2.0000,74.0000,339,0.0000,0.0000,5.6400,0.0000,0.0000,4.6500,7.9900,30.5000,95,34,0,Washington,,0,0,0,6.4
2015,Austin Shepherd,Austin,Shepherd,OT,6,4.0000,76.0000,315,0.0000,0.0000,5.3900,0.0000,0.0000,4.7000,8.0400,29.0000,94,17,0,Alabama,,0,0,0,5.3
2015,JaCorey Shepherd,JaCorey,Shepherd,CB,5,11.0000,71.0000,199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,14,0,Kansas,,0,0,0,5.4
2015,Jean Sifrin,Jean,Sifrin,TE,6,5.0000,77.0000,245,0.0000,0.0000,4.8400,0.0000,0.0000,4.6000,0.0000,33.0000,114,0,0,Massachusetts,,0,0,0,5.2
2015,Deon Simon,Deon,Simon,NT,6,4.0000,76.0000,321,0.0000,0.0000,5.1200,0.0000,0.0000,4.7600,7.9200,29.5000,105,35,0,Northwestern St. (LA),,0,0,0,5.0
